,CH_1_ALLSEQS_Rare_numSampled,variable,value,Location/Type
22711,23500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22712,23600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22713,23700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22714,23800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22715,23900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22716,24000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22717,24100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22718,24200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22719,24300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22720,24318,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22721,24389,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22722,24400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22723,24500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22724,24600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22725,24628,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22726,24700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22727,24800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
22728,24900,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22729,24948,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22730,24951,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22731,25000,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22732,25005,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22733,25100,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22734,25135,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22735,25200,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22736,25300,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22737,25400,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22738,25500,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22739,25548,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22740,25600,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22741,25700,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22742,25800,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22743,25900,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22744,26000,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22745,26100,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22746,26200,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22747,26300,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22748,26400,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22749,26500,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22750,26600,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22751,26700,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22752,26763,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
22753,26800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22754,26900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22755,27000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22756,27100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22757,27200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22758,27300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22759,27400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22760,27470,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22761,27500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22762,27600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22763,27606,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22764,27700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22765,27800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22766,27900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22767,28000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22768,28100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22769,28200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22770,28300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22771,28400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22772,28500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22773,28600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22774,28700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22775,28800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22776,28831,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22777,28892,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22778,28900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22779,29000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22780,29100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22781,29200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22782,29300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22783,29400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22784,29500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22785,29600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22786,29700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22787,29800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22788,29900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22789,30000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22790,30100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22791,30200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22792,30300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22793,30400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22794,30500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22795,30574,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22796,30600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22797,30700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22798,30800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22799,30900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22800,31000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22801,31100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22802,31200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22803,31263,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22804,31300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22805,31400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22806,31500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22807,31600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22808,31700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22809,31800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22810,31900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22811,32000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22812,32100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22813,32200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22814,32300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22815,32400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22816,32500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22817,32600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22818,32700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22819,32800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22820,32900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22821,33000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22822,33100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22823,33200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22824,33300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22825,33400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22826,33500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22827,33600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22828,33700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22829,33800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22830,33900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22831,33917,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22832,34000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22833,34100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22834,34200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22835,34300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22836,34400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22837,34500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22838,34600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22839,34673,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22840,34700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22841,34800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22842,34900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22843,35000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22844,35100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22845,35200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22846,35300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22847,35400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22848,35481,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22849,35500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22850,35600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22851,35700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22852,35777,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22853,35800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22854,35883,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22855,35900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22856,36000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22857,36100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22858,36200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22859,36300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22860,36400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22861,36500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22862,36600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22863,36700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22864,36800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22865,36900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22866,37000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22867,37100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22868,37200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22869,37300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22870,37400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22871,37500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22872,37600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22873,37700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22874,37800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22875,37900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22876,38000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22877,38100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22878,38200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22879,38300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22880,38400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22881,38500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22882,38600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22883,38700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22884,38800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22885,38803,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22886,38900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22887,39000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22888,39100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22889,39200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22890,39300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22891,39400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22892,39500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22893,39600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22894,39700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22895,39800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22896,39900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22897,40000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22898,40100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22899,40200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22900,40300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22901,40400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22902,40500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22903,40600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22904,40700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22905,40800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22906,40838,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22907,40900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22908,41000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22909,41100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22910,41200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22911,41300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22912,41400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22913,41500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22914,41600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22915,41700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22916,41800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22917,41900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22918,42000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22919,42100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22920,42200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22921,42300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22922,42400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22923,42500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22924,42600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22925,42700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22926,42800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22927,42877,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22928,42900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22929,43000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22930,43100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22931,43200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22932,43300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22933,43400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22934,43500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22935,43600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22936,43700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22937,43800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22938,43900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22939,44000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22940,44100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22941,44200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22942,44300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22943,44400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22944,44414,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22945,44500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22946,44600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22947,44700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22948,44800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22949,44900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22950,45000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22951,45100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22952,45200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22953,45300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22954,45400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22955,45500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22956,45600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22957,45700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22958,45800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22959,45900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22960,46000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22961,46100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22962,46200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22963,46300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22964,46400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22965,46465,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22966,46500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22967,46600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22968,46700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22969,46800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22970,46900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22971,47000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22972,47100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22973,47200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22974,47300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22975,47400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22976,47500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22977,47600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22978,47700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22979,47800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22980,47900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22981,48000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22982,48100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22983,48200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22984,48300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22985,48400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22986,48500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22987,48600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22988,48700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22989,48800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22990,48900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22991,49000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22992,49100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22993,49200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22994,49300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22995,49400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22996,49500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22997,49600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22998,49700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
22999,49800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23000,49900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23001,50000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23002,50100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23003,50200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23004,50300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23005,50400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23006,50500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23007,50600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23008,50700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23009,50800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23010,50900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23011,51000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23012,51100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23013,51200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23014,51250,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23015,51300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23016,51400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23017,51500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23018,51600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23019,51700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
23020,51800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
